concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
3031820	1033211	Has system	20191213	20991231	
3031820	4018031	Is a	20191213	20991231	
3031820	40763506	Contained in panel	19700101	20991231	
3031820	45876016	Is a	19700101	20991231	
3031821	1029636	Has property	20191213	20991231	
3031821	1029816	Has time aspect	20191213	20991231	
3031821	40654138	Is a	20180615	20991231	
3031821	40657204	Is a	20180615	20991231	
3031821	40789518	Has system	20191213	20991231	
3031821	45875980	Is a	19700101	20991231	
3031822	1029636	Has property	20191213	20991231	
3031822	1029816	Has time aspect	20191213	20991231	
3031822	37022551	Is a	19700101	20991231	
3031822	40654142	Is a	20180615	20991231	
3031822	40772887	Has system	20191213	20991231	
3031822	45875980	Is a	19700101	20991231	
3031823	3024129	Concept replaced by	19700101	20991231	
3031823	3024129	Maps to	19700101	20991231	
3031823	40657878	Is a	20180615	20991231	
3031823	45875995	Is a	19700101	20991231	
3031824	1029597	Has property	20191213	20991231	
3031824	1029816	Has time aspect	20191213	20991231	
3031824	3000471	Panel contains	19700101	20991231	
3031824	3011054	Panel contains	19700101	20991231	
3031824	3013762	Panel contains	19700101	20991231	
3031824	3032843	Panel contains	19700101	20991231	
3031824	3034637	Panel contains	19700101	20991231	
3031824	37040644	Is a	19700101	20991231	
3031824	37066701	Has component	20191213	20991231	
3031825	1015176	Has property	20191213	20991231	
3031825	1029816	Has time aspect	20191213	20991231	
3031825	1033211	Has system	20191213	20991231	
3031825	1033749	Has scale type	20191213	20991231	
3031825	45876016	Is a	19700101	20991231	
3031826	1027542	Has method	20191213	20991231	
3031826	1029636	Has property	20191213	20991231	
3031826	1029816	Has time aspect	20191213	20991231	
3031826	36207527	Is a	19700101	20991231	
3031826	45878826	Has Answer	19700101	20991231	
3031826	45881317	Has Answer	19700101	20991231	
3031826	45881445	Has Answer	19700101	20991231	
3031826	45884371	Has Answer	19700101	20991231	
3031827	1029816	Has time aspect	20191213	20991231	
3031827	1033211	Has system	20191213	20991231	
3031827	1033751	Has scale type	20191213	20991231	
3031827	37075560	Has component	20191213	20991231	
3031827	45875996	Is a	19700101	20991231	
3031828	3040853	Concept replaced by	19700101	20991231	
3031828	3040853	Maps to	19700101	20991231	
3031828	45876016	Is a	19700101	20991231	
3031830	1029816	Has time aspect	20191213	20991231	
3031830	1031280	Has system	20191213	20991231	
3031830	40657926	Is a	20180615	20991231	
3031830	45875995	Is a	19700101	20991231	
3031831	1029691	Has property	20191213	20991231	
3031831	1029816	Has time aspect	20191213	20991231	
3031831	1033751	Has scale type	20191213	20991231	
3031833	1029650	Has property	20191213	20991231	
3031833	1029816	Has time aspect	20191213	20991231	
3031833	1033751	Has scale type	20191213	20991231	
3031833	37053243	Is a	19700101	20991231	
3031835	1029816	Has time aspect	20191213	20991231	
3031835	1030397	Has system	20191213	20991231	
3031836	1029816	Has time aspect	20191213	20991231	
3031836	1033211	Has system	20191213	20991231	
3031836	1033751	Has scale type	20191213	20991231	
3031836	37045277	Has component	20191213	20991231	
3031836	45875996	Is a	19700101	20991231	
3031837	1029816	Has time aspect	20191213	20991231	
3031837	36207527	Is a	19700101	20991231	
3031838	1029606	Has property	20191213	20991231	
3031838	1029816	Has time aspect	20191213	20991231	
3031838	1030004	Has system	20191213	20991231	
3031838	1033749	Has scale type	20191213	20991231	
3031838	3048425	Contained in panel	19700101	20991231	
3031838	36207527	Is a	19700101	20991231	
3031838	40763554	Contained in panel	19700101	20991231	
3031838	45881292	Has Answer	19700101	20991231	
3031839	1027479	Has method	20191213	20991231	
3031839	1029816	Has time aspect	20191213	20991231	
3031839	1033306	Has system	20191213	20991231	
3031839	1033751	Has scale type	20191213	20991231	
3031839	40796255	Has component	20191213	20991231	
3031839	45876016	Is a	19700101	20991231	
3031839	46235355	Contained in panel	19700101	20991231	
3031847	1029816	Has time aspect	20191213	20991231	
3031847	1033751	Has scale type	20191213	20991231	
3031848	1029151	Has method	20191213	20991231	
3031848	1029816	Has time aspect	20191213	20991231	
3031848	37022360	Is a	19700101	20991231	
3031848	45876009	Is a	19700101	20991231	
3031850	1029597	Has property	20191213	20991231	
3031850	1029816	Has time aspect	20191213	20991231	
3031850	1033211	Has system	20191213	20991231	
3031850	3022742	Panel contains	19700101	20991231	
3031850	3026552	Panel contains	19700101	20991231	
3031850	3031662	Panel contains	19700101	20991231	
