concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
40642539	4172461	Module of	20220128	20991231	
40642538	44801835	Status of	20220128	20991231	
40642538	45986859	Status of	20220128	20991231	
35631990	45986859	Module of	20220128	20991231	
40642538	4176095	Status of	20220128	20991231	
40642539	4176095	Module of	20220128	20991231	
40642538	4176096	Status of	20220128	20991231	
40642539	4176096	Module of	20220128	20991231	
40642538	4176097	Status of	20220128	20991231	
40642539	4176097	Module of	20220128	20991231	
40642538	46097483	Status of	20220128	20991231	
35631990	46097483	Module of	20220128	20991231	
40642538	44801838	Status of	20220128	20991231	
40642538	45986860	Status of	20220128	20991231	
35631990	45986860	Module of	20220128	20991231	
40642538	4173404	Status of	20220128	20991231	
40642539	4173404	Module of	20220128	20991231	
40642538	44801839	Status of	20220128	20991231	
40642538	46119529	Status of	20220128	20991231	
35631990	46119529	Module of	20220128	20991231	
40642538	44801840	Status of	20220128	20991231	
40642538	44813647	Status of	20220128	20991231	
40642538	45986862	Status of	20220128	20991231	
35631990	45986862	Module of	20220128	20991231	
40642538	44801842	Status of	20220128	20991231	
40642538	40603988	Status of	20220128	20991231	
40642539	40603988	Module of	20220128	20991231	
764868	764647	Module of	20220128	20991231	
40642538	764647	Status of	20220128	20991231	
40642538	4173406	Status of	20220128	20991231	
40642539	4173406	Module of	20220128	20991231	
40642538	44801843	Status of	20220128	20991231	
40642538	45979695	Status of	20220128	20991231	
35631990	45979695	Module of	20220128	20991231	
40642538	46097482	Status of	20220128	20991231	
35631990	46097482	Module of	20220128	20991231	
40642538	44801844	Status of	20220128	20991231	
40642537	4176099	Status of	20220128	20991231	
40642539	4176099	Module of	20220128	20991231	
40642537	4173408	Status of	20220128	20991231	
40642539	4173408	Module of	20220128	20991231	
40642538	44801847	Status of	20220128	20991231	
40642538	46119535	Status of	20220128	20991231	
35631990	46119535	Module of	20220128	20991231	
40642538	4173409	Status of	20220128	20991231	
40642539	4173409	Module of	20220128	20991231	
40642538	44813651	Status of	20220128	20991231	
40642538	4172467	Status of	20220128	20991231	
40642539	4172467	Module of	20220128	20991231	
40642538	44801848	Status of	20220128	20991231	
40642538	4177962	Status of	20220128	20991231	
40642539	4177962	Module of	20220128	20991231	
40642538	44813652	Status of	20220128	20991231	
40642538	45986865	Status of	20220128	20991231	
35631990	45986865	Module of	20220128	20991231	
40642538	4172468	Status of	20220128	20991231	
40642539	4172468	Module of	20220128	20991231	
40642538	46119536	Status of	20220128	20991231	
35631990	46119536	Module of	20220128	20991231	
40642538	44801849	Status of	20220128	20991231	
40642538	45978928	Status of	20220128	20991231	
35631990	45978928	Module of	20220128	20991231	
40642538	81943	Status of	20220128	20991231	
40642539	81943	Module of	20220128	20991231	
40642538	44813654	Status of	20220128	20991231	
613798	46097478	VMP of	20220128	20991231	
40642538	46097478	Status of	20220128	20991231	
35631990	46097478	Module of	20220128	20991231	
