concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
35607932	37387210	Non-avail ind of	20180731	20991231	
35607932	37387211	Non-avail ind of	20180731	20991231	
35607932	37387214	Non-avail ind of	20180731	20991231	
35607932	37387215	Non-avail ind of	20180731	20991231	
35607932	37387216	Non-avail ind of	20180731	20991231	
35607932	37387217	Non-avail ind of	20180731	20991231	
35607932	37387219	Non-avail ind of	20180731	20991231	
35607932	37387222	Non-avail ind of	20180731	20991231	
35607932	37387224	Non-avail ind of	20180731	20991231	
35607932	37387227	Non-avail ind of	20180731	20991231	
35607932	37387230	Non-avail ind of	20180731	20991231	
35607932	37387231	Non-avail ind of	20180731	20991231	
35607932	37387233	Non-avail ind of	20180731	20991231	
35607932	37387235	Non-avail ind of	20180731	20991231	
35607932	37387239	Non-avail ind of	20180731	20991231	
35607932	37387240	Non-avail ind of	20180731	20991231	
35607932	37387241	Non-avail ind of	20180731	20991231	
35607932	37387243	Non-avail ind of	20180731	20991231	
35607932	37387244	Non-avail ind of	20180731	20991231	
35607932	37387245	Non-avail ind of	20180731	20991231	
35607932	37387252	Non-avail ind of	20180731	20991231	
35607932	37387253	Non-avail ind of	20180731	20991231	
35607932	37387254	Non-avail ind of	20180731	20991231	
35607932	37387255	Non-avail ind of	20180731	20991231	
35607932	37387257	Non-avail ind of	20180731	20991231	
35607932	37387258	Non-avail ind of	20180731	20991231	
35607932	37387259	Non-avail ind of	20180731	20991231	
35607932	37387265	Non-avail ind of	20180731	20991231	
35607932	37387268	Non-avail ind of	20180731	20991231	
35607932	37387270	Non-avail ind of	20180731	20991231	
35607932	37387271	Non-avail ind of	20180731	20991231	
35607932	37387272	Non-avail ind of	20180731	20991231	
35607932	37387273	Non-avail ind of	20180731	20991231	
35607932	37387275	Non-avail ind of	20180731	20991231	
35607932	37387276	Non-avail ind of	20180731	20991231	
35607932	37387278	Non-avail ind of	20180731	20991231	
35607932	37387279	Non-avail ind of	20180731	20991231	
35607932	37387282	Non-avail ind of	20180731	20991231	
35607932	37387286	Non-avail ind of	20180731	20991231	
35607932	37387287	Non-avail ind of	20180731	20991231	
35607932	37387288	Non-avail ind of	20180731	20991231	
35607932	37387289	Non-avail ind of	20180731	20991231	
35607932	37387292	Non-avail ind of	20180731	20991231	
35607932	37387299	Non-avail ind of	20180731	20991231	
35607932	37387309	Non-avail ind of	20180731	20991231	
35607932	37387314	Non-avail ind of	20180731	20991231	
35607932	37387316	Non-avail ind of	20180731	20991231	
35607932	37387317	Non-avail ind of	20180731	20991231	
35607932	37387318	Non-avail ind of	20180731	20991231	
35607932	37387320	Non-avail ind of	20180731	20991231	
35607932	37387322	Non-avail ind of	20180731	20991231	
35607932	37387323	Non-avail ind of	20180731	20991231	
35607932	37387327	Non-avail ind of	20180731	20991231	
35607932	37387329	Non-avail ind of	20180731	20991231	
35607932	37387333	Non-avail ind of	20180731	20991231	
35607932	37387334	Non-avail ind of	20180731	20991231	
35607932	37387339	Non-avail ind of	20180731	20991231	
35607932	37387340	Non-avail ind of	20180731	20991231	
35607932	37387343	Non-avail ind of	20180731	20991231	
35607932	37387344	Non-avail ind of	20180731	20991231	
35607932	37387346	Non-avail ind of	20180731	20991231	
35607932	37387347	Non-avail ind of	20180731	20991231	
35607932	37387348	Non-avail ind of	20180731	20991231	
35607932	37387349	Non-avail ind of	20180731	20991231	
35607932	37387350	Non-avail ind of	20180731	20991231	
35607932	37387351	Non-avail ind of	20180731	20991231	
35607932	37387352	Non-avail ind of	20180731	20991231	
35607932	37387354	Non-avail ind of	20180731	20991231	
35607932	37387356	Non-avail ind of	20180731	20991231	
35607932	37387358	Non-avail ind of	20180731	20991231	
35607932	37387359	Non-avail ind of	20180731	20991231	
35607932	37387362	Non-avail ind of	20180731	20991231	
35607932	37387363	Non-avail ind of	20180731	20991231	
35607932	37387364	Non-avail ind of	20180731	20991231	
35607932	37387365	Non-avail ind of	20180731	20991231	
35607932	37387368	Non-avail ind of	20180731	20991231	
35607932	37387369	Non-avail ind of	20180731	20991231	
35607932	37387374	Non-avail ind of	20180731	20991231	
35607932	37387375	Non-avail ind of	20180731	20991231	
35607932	37387376	Non-avail ind of	20180731	20991231	
35607932	37387378	Non-avail ind of	20180731	20991231	
35607932	37387379	Non-avail ind of	20180731	20991231	
35607932	37387382	Non-avail ind of	20180731	20991231	
35607932	37387383	Non-avail ind of	20180731	20991231	
35607932	37387385	Non-avail ind of	20180731	20991231	
35607932	37387387	Non-avail ind of	20180731	20991231	
35607932	37387391	Non-avail ind of	20180731	20991231	
35607932	37387392	Non-avail ind of	20180731	20991231	
35607932	37387393	Non-avail ind of	20180731	20991231	
35607932	37387394	Non-avail ind of	20180731	20991231	
35607932	37387396	Non-avail ind of	20180731	20991231	
35607932	37387397	Non-avail ind of	20180731	20991231	
35607932	37387401	Non-avail ind of	20180731	20991231	
35607932	37387402	Non-avail ind of	20180731	20991231	
35607932	37387404	Non-avail ind of	20180731	20991231	
35607932	37387405	Non-avail ind of	20180731	20991231	
35607932	37387406	Non-avail ind of	20180731	20991231	
35607932	37387417	Non-avail ind of	20180731	20991231	
35607932	37387419	Non-avail ind of	20180731	20991231	
35607932	37387420	Non-avail ind of	20180731	20991231	
35607932	37387421	Non-avail ind of	20180731	20991231	
35607932	37387423	Non-avail ind of	20180731	20991231	
35607932	37387424	Non-avail ind of	20180731	20991231	
35607932	37387425	Non-avail ind of	20180731	20991231	
35607932	37387427	Non-avail ind of	20180731	20991231	
35607932	37387428	Non-avail ind of	20180731	20991231	
35607932	37387429	Non-avail ind of	20180731	20991231	
35607932	37387432	Non-avail ind of	20180731	20991231	
35607932	37387434	Non-avail ind of	20180731	20991231	
35607932	37387435	Non-avail ind of	20180731	20991231	
35607932	37387441	Non-avail ind of	20180731	20991231	
35607932	37387443	Non-avail ind of	20180731	20991231	
35607932	37387445	Non-avail ind of	20180731	20991231	
35607932	37387449	Non-avail ind of	20180731	20991231	
35607932	37387453	Non-avail ind of	20180731	20991231	
