concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
37207390	46169655	CD category of	20190731	20991231	
37207390	46169656	CD category of	20190731	20991231	
37207390	46169657	CD category of	20190731	20991231	
37207390	46169658	CD category of	20190731	20991231	
37207390	46169659	CD category of	20190731	20991231	
37207390	46169663	CD category of	20190731	20991231	
37207390	46169664	CD category of	20190731	20991231	
37207390	46169665	CD category of	20190731	20991231	
37207390	46169666	CD category of	20190731	20991231	
37207390	46169667	CD category of	20190731	20991231	
37207390	46169668	CD category of	20190731	20991231	
37207390	46169669	CD category of	20190731	20991231	
37207390	46169672	CD category of	20190731	20991231	
37207390	46169674	CD category of	20190731	20991231	
37207390	46169675	CD category of	20190731	20991231	
37207390	46169676	CD category of	20190731	20991231	
37207390	46169677	CD category of	20190731	20991231	
37207390	46169679	CD category of	20190731	20991231	
37207390	46169680	CD category of	20190731	20991231	
37207390	46169681	CD category of	20190731	20991231	
37207390	46169682	CD category of	20190731	20991231	
37207390	46169687	CD category of	20190731	20991231	
37207390	46169688	CD category of	20190731	20991231	
37207390	46169689	CD category of	20190731	20991231	
37207390	46169691	CD category of	20190731	20991231	
37207390	46169692	CD category of	20190731	20991231	
37207390	46169694	CD category of	20190731	20991231	
37207390	46169697	CD category of	20190731	20991231	
37207390	46169698	CD category of	20190731	20991231	
37207390	46169699	CD category of	20190731	20991231	
37207390	46169700	CD category of	20190731	20991231	
37207390	46169701	CD category of	20190731	20991231	
37207390	46169702	CD category of	20190731	20991231	
37207390	46169703	CD category of	20190731	20991231	
37207390	46169705	CD category of	20190731	20991231	
37207390	46169706	CD category of	20190731	20991231	
37207390	46169707	CD category of	20190731	20991231	
37207390	46169708	CD category of	20190731	20991231	
37207390	46169709	CD category of	20190731	20991231	
37207390	46169710	CD category of	20190731	20991231	
37207390	46169711	CD category of	20190731	20991231	
37207390	46169713	CD category of	20190731	20991231	
37207390	46169715	CD category of	20190731	20991231	
37207390	46169716	CD category of	20190731	20991231	
37207390	46169720	CD category of	20190731	20991231	
37207390	46169721	CD category of	20190731	20991231	
37207390	46169722	CD category of	20190731	20991231	
37207390	46169725	CD category of	20190731	20991231	
37207390	46169726	CD category of	20190731	20991231	
37207390	46169731	CD category of	20190731	20991231	
37207390	46169736	CD category of	20190731	20991231	
37207390	46169737	CD category of	20190731	20991231	
37207390	46169742	CD category of	20190731	20991231	
37207390	46169744	CD category of	20190731	20991231	
37207390	46169745	CD category of	20190731	20991231	
37207390	46169747	CD category of	20190731	20991231	
37207390	46169750	CD category of	20190731	20991231	
37207390	46169752	CD category of	20190731	20991231	
37207390	46169754	CD category of	20190731	20991231	
37207390	46169757	CD category of	20190731	20991231	
37207390	46169758	CD category of	20190731	20991231	
37207390	46169759	CD category of	20190731	20991231	
37207390	46169760	CD category of	20190731	20991231	
37207390	46169763	CD category of	20190731	20991231	
37207390	46169764	CD category of	20190731	20991231	
37207390	46169765	CD category of	20190731	20991231	
37207390	46169767	CD category of	20190731	20991231	
37207390	46169771	CD category of	20190731	20991231	
37207390	46169775	CD category of	20190731	20991231	
37207390	46169777	CD category of	20190731	20991231	
37207390	46169778	CD category of	20190731	20991231	
37207390	46169779	CD category of	20190731	20991231	
37207390	46169783	CD category of	20190731	20991231	
37207390	46169787	CD category of	20190731	20991231	
37207390	46169788	CD category of	20190731	20991231	
37207390	46169789	CD category of	20190731	20991231	
37207390	46169792	CD category of	20190731	20991231	
37207390	46169794	CD category of	20190731	20991231	
37207390	46169797	CD category of	20190731	20991231	
37207390	46169798	CD category of	20190731	20991231	
37207390	46169800	CD category of	20190731	20991231	
37207390	46169803	CD category of	20190731	20991231	
37207390	46169804	CD category of	20190731	20991231	
37207390	46169807	CD category of	20190731	20991231	
37207390	46169808	CD category of	20190731	20991231	
37207390	46169810	CD category of	20190731	20991231	
37207390	46169812	CD category of	20190731	20991231	
37207390	46169819	CD category of	20190731	20991231	
37207390	46169820	CD category of	20190731	20991231	
37207390	46169829	CD category of	20190731	20991231	
37207390	46169830	CD category of	20190731	20991231	
37207390	46169831	CD category of	20190731	20991231	
37207390	46169832	CD category of	20190731	20991231	
37207390	46169833	CD category of	20190731	20991231	
37207390	46169835	CD category of	20190731	20991231	
37207390	46169837	CD category of	20190731	20991231	
37207390	46169841	CD category of	20190731	20991231	
37207390	46169845	CD category of	20190731	20991231	
37207390	46169847	CD category of	20190731	20991231	
37207390	46169849	CD category of	20190731	20991231	
37207390	46169850	CD category of	20190731	20991231	
37207390	46169851	CD category of	20190731	20991231	
37207390	46169852	CD category of	20190731	20991231	
37207390	46169853	CD category of	20190731	20991231	
37207390	46169857	CD category of	20190731	20991231	
37207390	46169860	CD category of	20190731	20991231	
37207390	46169861	CD category of	20190731	20991231	
37207390	46169863	CD category of	20190731	20991231	
37207390	46169864	CD category of	20190731	20991231	
37207390	46169868	CD category of	20190731	20991231	
37207390	46169871	CD category of	20190731	20991231	
37207390	46169873	CD category of	20190731	20991231	
37207390	46169874	CD category of	20190731	20991231	
37207390	46169876	CD category of	20190731	20991231	
37207390	46169877	CD category of	20190731	20991231	
37207390	46169878	CD category of	20190731	20991231	
37207390	46169883	CD category of	20190731	20991231	
37207390	46169885	CD category of	20190731	20991231	
37207390	46169886	CD category of	20190731	20991231	
37207390	46169887	CD category of	20190731	20991231	
37207390	46169889	CD category of	20190731	20991231	
37207390	46169893	CD category of	20190731	20991231	
37207390	46169895	CD category of	20190731	20991231	
37207390	46169898	CD category of	20190731	20991231	
37207390	46169899	CD category of	20190731	20991231	
37207390	46169902	CD category of	20190731	20991231	
37207390	46169904	CD category of	20190731	20991231	
37207390	46169906	CD category of	20190731	20991231	
37207390	46169908	CD category of	20190731	20991231	
37207390	46169911	CD category of	20190731	20991231	
37207390	46169913	CD category of	20190731	20991231	
37207390	46169914	CD category of	20190731	20991231	
37207390	46169916	CD category of	20190731	20991231	
37207390	46169918	CD category of	20190731	20991231	
